Player Game Type Opp.     Result OT St CTime FGM FGA 2PM 2PA 3PM 3PA FTM FTA PBM PBA InM InA 2JM 2JA OR DF TR Ast FC FD Pts InP 2CP +/- TPF TPA Tchs Pass IFC PFC IFD PFD CS
   Ee6    6   RS @HAR   L(65-96)  0  0   891   0   3   0   1   0   2   2   2   0   0   0   0   0   1  0  2  2   2  1  1   2   2   0 -13  28  41    9    5   1   0   1   0  A
   Ia7    6   RS @HAR   L(65-96)  0  1  1800   7  13   6  12   1   1   0   0   0   1   4  10   2   2  2  3  5   1  2  0  15   8   0 -29  48  77   15    2   2   0   0   0  A
   Ga4    6   RS @HAR   L(65-96)  0  1  1800   4  10   4  10   0   0   2   6   0   0   3   7   1   3  0  9  9   0  0  3  10   8   0 -29  48  77   13    0   0   0   3   0  A
   Ja1    6   RS @HAR   L(65-96)  0  0   600   0   3   0   2   0   1   2   2   0   1   0   1   0   1  1  3  4   0  1  1   2   0   2  -2  17  19    4    0   1   0   0   1  A
   Gi6    6   RS @HAR   L(65-96)  0  1  1519   3  10   2   7   1   3   0   0   0   2   0   2   2   5  2  4  6   2  2  0   7   0   0 -27  38  65   15    5   1   1   0   0  A
   Ii1    6   RS @HAR   L(65-96)  0  1   919   1   7   1   6   0   1   0   0   0   0   1   4   0   2  0  0  0   2  1  0   2   2   2 -20  25  45   19   12   1   0   0   0  A
   Ka2    6   RS @HAR   L(65-96)  0  0   600   2   4   2   4   0   0   0   0   0   0   2   4   0   0  0  3  3   0  1  0   4   4   0  -2  17  19    4    0   1   0   0   0  A
   Ji1    6   RS @HAR   L(65-96)  0  0  1481   2  10   1   4   1   6   0   0   0   0   0   0   1   4  1  1  2   5  0  0   5   0   3 -11  40  51   23   13   0   0   0   0  A
   Ki2    6   RS @HAR   L(65-96)  0  0   600   0   3   0   2   0   1   0   0   0   0   0   1   0   1  1  0  1   3  2  0   0   0   0  -2  17  19    7    4   0   2   0   0  A
   Eg3    6   RS @HAR   L(65-96)  0  1  1190   2  11   1  10   1   1   2   5   0   0   0   6   1   4  3  3  6   3  0  2   7   1   0 -18  30  48   18    5   0   0   1   1  A
   Ce2   10   RS vHAR   L(86-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Df2   10   RS vHAR   L(86-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ia6   10   RS vHAR   L(86-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ee6   10   RS vHAR   L(86-90)  0  0  1309   3   8   3   8   0   0   4   4   0   0   2   4   1   4  1  4  5   2  1  2  10   8   4   4  49  45   12    2   0   1   2   0  A
   Ia7   10   RS vHAR   L(86-90)  0  1  2400   5  12   5  11   0   1   0   0   1   1   4   7   1   4  1 12 13   0  2  0  10   8   2  -4  86  90   12    0   2   0   0   0  A
   Ga4   10   RS vHAR   L(86-90)  0  1  2386   6  15   6  14   0   1   0   0   1   2   6   9   0   5  5 11 16   0  0  0  12  12   2  -2  86  88   15    0   0   0   0   0  A
   Ja1   10   RS vHAR   L(86-90)  0  0    14   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  1  0   0   0   0  -2   0   2    0    0   0   1   0   0  A
   Gi6   10   RS vHAR   L(86-90)  0  1  1091   5  17   4  10   1   7   0   0   1   1   3   6   1   4  1  2  3   0  0  0  11   6   4  -8  37  45   17    0   0   0   0   0  A
   Ii1   10   RS vHAR   L(86-90)  0  1  1189   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   5  3  0   0   0   0  -6  41  47   18   18   1   2   0   0  A
   Ka2   10   RS vHAR   L(86-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ji1   10   RS vHAR   L(86-90)  0  0  1211   4  10   2   6   2   4   2   2   0   0   0   1   2   5  0  3  3   5  2  1  12   0   0   2  45  43   18    7   2   0   0   1  A
   Ki2   10   RS vHAR   L(86-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Eg3   10   RS vHAR   L(86-90)  0  1  2400  12  20   9  14   3   6   4   4   0   0   1   4   8  10  1  2  3   3  1  2  31   6   0  -4  86  90   31    9   0   1   2   0  A
   Ce2   12   RS @RAY  W(107-77)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Df2   12   RS @RAY  W(107-77)  0  1   600   0   2   0   1   0   1   7   8   0   0   0   1   0   0  2  0  2   0  0  3   7   2   0  -4  21  25    6    1   0   0   1   2  A
   Ia6   12   RS @RAY  W(107-77)  0  0   186   1   2   1   2   0   0   0   0   0   0   0   1   1   1  0  2  2   0  0  0   2   0   0  10  14   4    2    0   0   0   0   0  A
   Ee6   12   RS @RAY  W(107-77)  0  0   186   1   1   1   1   0   0   0   0   0   0   1   1   0   0  0  0  0   0  0  0   2   2   0  10  14   4    1    0   0   0   0   0  A
   Ia7   12   RS @RAY  W(107-77)  0  1  2214   9  10   9  10   0   0   3   4   0   0   8   8   1   2  1 11 12   1  1  2  21  19   0  20  93  73   13    1   1   0   2   0  A
   Ga4   12   RS @RAY  W(107-77)  0  1  1614   2   9   2   8   0   1   3   6   0   0   1   5   1   3  1 11 12   0  0  3   7   5   2  11  64  53   12    0   0   0   3   0  A
   Ja1   12   RS @RAY  W(107-77)  0  0   600   2   2   2   2   0   0   1   2   0   0   2   2   0   0  0  3  3   0  0  1   5   5   0   9  29  20    3    0   0   0   1   0  A
   Gi6   12   RS @RAY  W(107-77)  0  0  1614   6  11   6  11   0   0   0   2   0   0   2   4   4   7  2  2  4   2  0  1  12   4   2  24  72  48   15    3   0   0   1   0  A
   Ii1   12   RS @RAY  W(107-77)  0  1  2214   3   5   3   4   0   1   4   4   0   0   3   4   0   0  0  2  2  15  1  2  10  10   0  20  93  73   42   35   0   1   2   0  A
   Ka2   12   RS @RAY  W(107-77)  0  0   186   1   1   1   1   0   0   0   0   0   0   0   0   1   1  0  2  2   0  0  0   2   0   0  10  14   4    1    0   0   0   0   0  A
   Ji1   12   RS @RAY  W(107-77)  0  0   186   2   2   1   1   1   1   0   0   0   0   0   0   1   1  0  0  0   1  0  0   5   0   0  10  14   4    3    1   0   0   0   0  A
   Ki2   12   RS @RAY  W(107-77)  0  0   186   1   1   0   0   1   1   0   0   0   0   0   0   0   0  0  0  0   1  0  0   3   0   0  10  14   4    3    2   0   0   0   0  A
   Eg3   12   RS @RAY  W(107-77)  0  1  2214  11  22   7  17   4   5   5   6   0   0   4   9   3   8  0  8  8   2  0  3  31  11   3  20  93  73   31    6   0   0   2   1  A
   Gi6   18   RS vHAR   W(91-88)  0  0   327   0   1   0   1   0   0   0   0   0   0   0   1   0   0  0  1  1   0  0  0   0   0   0   1  10   9    1    0   0   0   0   0  A
   Ga4   18   RS vHAR   W(91-88)  0  1  2376  13  21  13  20   0   1   6   8   4   4  10  16   3   4  7 10 17   1  2  4  32  26   8   4  89  85   26    1   2   0   4   0  A
   Ii1   18   RS vHAR   W(91-88)  0  1  2400   4  11   1   6   3   5   2   2   0   0   0   4   1   2  0  4  4  11  2  1  13   2   2   3  91  88   45   33   0   2   1   0  A
   Eg3   18   RS vHAR   W(91-88)  0  1  2049   6  15   5  11   1   4   0   0   0   1   4   8   1   3  3  2  5   6  1  0  13   8   2   3  79  76   26   11   0   1   0   0  A
   Ki2   18   RS vHAR   W(91-88)  0  0    24   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0  -1   2   3    0    0   0   0   0   0  A
   Ee6   18   RS vHAR   W(91-88)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ja1   18   RS vHAR   W(91-88)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ka2   18   RS vHAR   W(91-88)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ia6   18   RS vHAR   W(91-88)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ce2   18   RS vHAR   W(91-88)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ji1   18   RS vHAR   W(91-88)  0  0    24   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  1  1   0  0  0   0   0   0  -1   2   3    0    0   0   0   0   0  A
   Ia7   18   RS vHAR   W(91-88)  0  1  2400   6  15   6  14   0   1   1   2   1   1   5   8   1   6  4  9 13   1  1  1  13  10   2   3  91  88   18    2   0   1   0   1  A
   Df2   18   RS vHAR   W(91-88)  0  1  2400   8  18   5  12   3   6   1   4   1   1   5  12   0   0  2  6  8   1  0  2  20  10   2   3  91  88   24    4   0   0   1   1  A
   Gi6   26   RS vQUE  W(105-96)  0  0  1381   2   3   2   3   0   0   3   3   0   0   2   2   0   1  0  2  2   1  2  1   7   4   0   4  64  60    8    4   2   0   0   1  A
   Ga4   26   RS vQUE  W(105-96)  0  1  1410   2   4   2   4   0   0   3   4   1   1   1   2   1   2  1  8  9   1  4  2   7   5   4  13  67  54    7    1   3   1   2   0  A
   Ii1   26   RS vQUE  W(105-96)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Eg3   26   RS vQUE  W(105-96)  0  1  1487   7  18   5  14   2   4   6   7   0   1   2   9   3   5  1  4  5   2  3  3  22   6   4  12  63  51   23    2   2   1   1   2  A
   Ki2   26   RS vQUE  W(105-96)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ee6   26   RS vQUE  W(105-96)  0  0   409   5   7   5   6   0   1   0   0   0   0   3   4   2   2  0  0  0   0  1  0  10   6   0  -2  18  20    7    0   1   0   0   0  A
   Ja1   26   RS vQUE  W(105-96)  0  0   540   1   5   1   5   0   0   0   0   0   1   1   4   0   1  1  3  4   0  1  0   2   2   0  -5  21  26    5    0   1   0   0   0  A
   Ka2   26   RS vQUE  W(105-96)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ia6   26   RS vQUE  W(105-96)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ce2   26   RS vQUE  W(105-96)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ji1   26   RS vQUE  W(105-96)  0  1  2400  12  20   8  14   4   6   2   3   1   1   1   1   7  13  1  4  5  14  1  1  30   2   2   9 105  96   47   26   1   0   0   1  A
   Ia7   26   RS vQUE  W(105-96)  0  1  2043   7  12   7  12   0   0   2   2   0   0   5   9   2   3  4  5  9   1  2  1  16  12   2   8  86  78   16    3   2   0   1   0  A
   Df2   26   RS vQUE  W(105-96)  0  1  2330   5   9   4   7   1   2   0   0   0   0   3   5   1   2  1  6  7   3  2  0  11   6   0   6 101  95   14    5   0   2   0   0  A
   Gi6   29   RS @BRE  L(87-109)  0  0  2021   6  12   5   9   1   3   4   7   1   1   2   5   3   4  2  2  4   1  0  3  17   4   6  -4  78  82   19    4   0   0   0   3  A
   Ga4   29   RS @BRE  L(87-109)  0  1  1435   3  10   3  10   0   0   4   4   0   0   2   6   1   4  1  8  9   0  3  2  10   8   4  -6  56  62   12    0   3   0   2   0  A
   Ii1   29   RS @BRE  L(87-109)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Eg3   29   RS @BRE  L(87-109)  0  1  2187  10  20   8  15   2   5   4   6   0   0   6  12   2   3  1  5  6   1  2  3  26  14   0 -15  78  93   37   14   0   2   2   1  A
   Ki2   29   RS @BRE  L(87-109)  0  0   333   0   2   0   2   0   0   0   0   0   0   0   2   0   0  0  0  0   4  0  0   0   0   0  -9  13  22    6    4   0   0   0   0  A
   Ee6   29   RS @BRE  L(87-109)  0  0   213   0   2   0   1   0   1   0   0   0   0   0   1   0   0  0  0  0   0  0  0   0   0   0  -7   9  16    3    1   0   0   0   0  A
   Ja1   29   RS @BRE  L(87-109)  0  0   962   1   2   1   2   0   0   2   4   0   0   0   1   1   1  3  6  9   0  4  2   4   0   3  -8  31  39    4    0   4   0   0   2  A
   Ka2   29   RS @BRE  L(87-109)  0  0   358   3   6   3   6   0   0   0   0   0   0   3   5   0   1  0  0  0   0  0  0   6   6   0 -13  15  28    6    0   0   0   0   0  A
   Ia6   29   RS @BRE  L(87-109)  0  0   365   1   2   1   2   0   0   0   0   0   0   1   1   0   1  0  2  2   0  0  0   2   2   0 -15  12  27    2    0   0   0   0   0  A
   Ce2   29   RS @BRE  L(87-109)  0  0   213   2   2   1   1   1   1   0   0   0   0   1   1   0   0  0  0  0   0  1  0   5   2   0  -7   9  16    2    0   0   1   0   0  A
   Ji1   29   RS @BRE  L(87-109)  0  1  2067   5  15   3   9   2   6   0   0   0   0   0   2   3   7  1  1  2  10  1  0  12   0   3 -13  74  87   33   18   0   1   0   0  A
   Ia7   29   RS @BRE  L(87-109)  0  1  1680   2   7   2   6   0   1   1   2   0   0   1   4   1   2  4  6 10   0  1  1   5   3   0  -2  60  62    9    1   0   1   1   0  A
   Df2   29   RS @BRE  L(87-109)  0  1   166   0   1   0   1   0   0   0   0   0   0   0   1   0   0  0  0  0   0  1  0   0   0   0 -11   0  11    1    0   1   0   0   0  A
   Gi6   33   RS @CRO   L(76-99)  0  0  1509   2   6   2   4   0   2   0   0   0   0   2   2   0   2  0  4  4   1  0  0   4   4   0 -14  43  57    9    3   0   0   0   0  A
   Ga4   33   RS @CRO   L(76-99)  0  1  1995   8  12   8  10   0   2   5   8   0   0   7   9   1   1  3  5  8   1  1  4  21  17   3 -22  62  84   18    2   1   0   3   1  A
   Ii1   33   RS @CRO   L(76-99)  0  1  1493   3   9   2   6   1   3   3   4   0   0   1   3   1   3  2  1  3   4  2  2  10   5   2 -21  44  65   27   16   1   1   2   0  A
   Eg3   33   RS @CRO   L(76-99)  0  1  1281   5  12   4  10   1   2   2   2   0   0   1   5   3   5  1  2  3   3  3  1  13   2   0 -14  47  61   19    6   0   3   0   1  A
   Ki2   33   RS @CRO   L(76-99)  0  0   405   3   4   3   3   0   1   2   3   0   0   0   0   3   3  0  0  0   3  0  1   8   0   0  -1  14  15   12    7   0   0   0   1  A
   Ee6   33   RS @CRO   L(76-99)  0  0   824   1   9   1   8   0   1   0   0   0   0   1   5   0   3  0  0  0   0  2  0   2   2   0  -7  23  30    9    0   1   1   0   0  A
   Ja1   33   RS @CRO   L(76-99)  0  0   405   0   0   0   0   0   0   0   0   0   0   0   0   0   0  1  4  5   0  1  0   0   0   0  -1  14  15    0    0   0   1   0   0  A
   Ka2   33   RS @CRO   L(76-99)  0  0   405   2   3   2   3   0   0   0   0   0   0   2   2   0   1  0  2  2   0  2  0   4   4   0  -1  14  15    3    0   0   2   0   0  A
   Ia6   33   RS @CRO   L(76-99)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ce2   33   RS @CRO   L(76-99)  0  0   181   1   3   1   3   0   0   0   0   0   1   1   3   0   0  1  0  1   0  0  0   2   2   0  -2   6   8    3    0   0   0   0   0  A
   Ji1   33   RS @CRO   L(76-99)  0  0   907   1   7   1   5   0   2   0   0   0   0   1   2   0   3  1  2  3   6  2  0   2   2   0  -2  32  34   16    9   0   2   0   0  A
   Ia7   33   RS @CRO   L(76-99)  0  1  1995   4   7   4   6   0   1   0   0   0   0   4   5   0   1  2  5  7   0  1  0   8   8   2 -22  62  84    8    1   1   0   0   0  A
   Df2   33   RS @CRO   L(76-99)  0  1   600   1   5   1   2   0   3   0   0   0   0   1   2   0   0  0  2  2   0  1  0   2   2   0  -8  19  27    5    0   0   1   0   0  A
   Gi6   34   RS vBRE L(100-102)  0  0  1800   6   7   5   6   1   1   1   2   0   0   2   2   3   4  1  6  7   2  0  1  14   4   0   6  75  69   12    4   0   0   0   1  A
   Ga4   34   RS vBRE L(100-102)  0  1  1131   4  13   4  13   0   0   6   6   1   2   3  10   1   3  2  4  6   1  1  3  14  12   4  -5  49  54   17    1   0   1   3   0  A
   Ii1   34   RS vBRE L(100-102)  0  1  1448   3   8   1   4   2   4   0   0   0   0   0   0   1   4  1  2  3   6  2  0   8   0   0 -10  61  71   29   21   2   0   0   0  A
   Eg3   34   RS vBRE L(100-102)  0  1  1448   6  15   4  13   2   2   8   9   0   0   4  10   0   3  1  0  1   4  1  4  22  13   5 -10  61  71   25    6   0   1   3   1  A
   Ki2   34   RS vBRE L(100-102)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ee6   34   RS vBRE L(100-102)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ja1   34   RS vBRE L(100-102)  0  0  1799   2   6   2   6   0   0   5   8   0   0   2   3   0   3  2  9 11   0  1  4   9   9   0   6  75  69   12    2   1   0   4   0  A
   Ka2   34   RS vBRE L(100-102)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ia6   34   RS vBRE L(100-102)  0  0    70   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   4   4    0    0   0   0   0   0  A
   Ce2   34   RS vBRE L(100-102)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ji1   34   RS vBRE L(100-102)  0  0   952   3   4   3   3   0   1   6   6   0   0   0   0   3   3  0  0  0   5  1  2  12   0   0   8  39  31   18   12   1   0   0   2  A
   Ia7   34   RS vBRE L(100-102)  0  1  1800   8  18   8  16   0   2   0   0   2   2   6  12   2   4  3  3  6   0  3  0  16  12   4  -5  72  77   18    0   1   2   0   0  A
   Df2   34   RS vBRE L(100-102)  0  1  1552   2   6   1   5   1   1   0   0   0   2   1   5   0   0  5  7 12   0  2  0   5   2   0   0  64  64    7    1   1   1   0   0  A
   Gi6   42   RS vKEN   L(75-98)  0  0  1357   6  11   6  10   0   1   0   0   1   1   1   3   5   7  2  1  3   1  0  0  12   2   2 -23  40  63   15    4   0   0   0   0  A
   Ga4   42   RS vKEN   L(75-98)  0  1  2156  11  23  11  23   0   0   0   2   1   1   5  14   6   9  2  9 11   1  1  1  22  10   6 -21  67  88   25    1   1   0   1   0  A
   Ii1   42   RS vKEN   L(75-98)  0  1  1399   1   4   1   3   0   1   0   0   0   0   1   3   0   0  0  2  2   7  0  0   2   2   0 -10  47  57   19   15   0   0   0   0  A
   Eg3   42   RS vKEN   L(75-98)  0  1   961   3  13   2   9   1   4   0   0   0   0   1   6   1   3  0  2  2   2  1  0   7   2   0  -8  27  35   18    5   0   1   0   0  A
   Ki2   42   RS vKEN   L(75-98)  0  0   244   1   4   1   4   0   0   0   0   0   0   1   2   0   2  2  0  2   0  0  0   2   2   2  -2   8  10    5    1   0   0   0   0  A
   Ee6   42   RS vKEN   L(75-98)  0  0   794   3   5   3   5   0   0   2   2   0   0   2   4   1   1  1  0  1   0  1  1   8   4   0 -11  28  39    6    0   0   1   0   1  A
   Ja1   42   RS vKEN   L(75-98)  0  0   244   1   1   1   1   0   0   0   0   0   0   1   1   0   0  0  1  1   0  0  0   2   2   0  -2   8  10    1    0   0   0   0   0  A
   Ka2   42   RS vKEN   L(75-98)  0  0   244   1   3   1   3   0   0   0   0   0   0   1   2   0   1  0  1  1   0  0  0   2   2   0  -2   8  10    3    0   0   0   0   0  A
   Ia6   42   RS vKEN   L(75-98)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ce2   42   RS vKEN   L(75-98)  0  0   244   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  1  1   0  1  0   0   0   0  -2   8  10    0    0   0   1   0   0  A
   Ji1   42   RS vKEN   L(75-98)  0  0  1001   1   3   1   2   0   1   0   0   0   0   0   1   1   1  0  2  2   4  0  0   2   0   0 -13  28  41   14   11   0   0   0   0  A
   Ia7   42   RS vKEN   L(75-98)  0  1  2156   8  14   8  14   0   0   0   0   0   0   7  10   1   4  5 10 15   0  2  0  16  14   2 -21  67  88   14    0   1   1   0   0  A
   Df2   42   RS vKEN   L(75-98)  0  1  1200   0   3   0   1   0   2   0   0   0   0   0   1   0   0  2  3  5   0  2  0   0   0   0   0  39  39    3    0   1   1   0   0  A
   Gi6   46   RS @HAR  W(100-92)  0  0  1800  10  13   7  10   3   3   0   0   0   0   4   6   3   4  1  4  5   2  0  0  23   8   0   9  81  72   17    4   0   0   0   0  A
   Ga4   46   RS @HAR  W(100-92)  0  1  2400   8  18   7  17   1   1   1   2   0   0   5  12   2   5  2 12 14   0  3  1  18  10   2   8 100  92   19    0   2   1   0   1  A
