Player Game Type Opp.     Result OT St CTime FGM FGA 2PM 2PA 3PM 3PA FTM FTA PBM PBA InM InA 2JM 2JA OR DF TR Ast FC FD Pts InP 2CP +/- TPF TPA Tchs Pass IFC PFC IFD PFD CS
   Ia2   15   RS vWIL  L(89-101)  0  1  1147   6  11   6  10   0   1   2   2   1   1   4   6   2   4  1  4  5   1  1  1  14  10   2 -17  31  48   13    1   1   0   1   0  A
   Ie9   21   RS @BRE  W(106-97)  0  1   943   4   7   4   7   0   0   0   0   0   0   2   3   2   4  0  6  6   0  4  0   8   4   2  -2  43  45    7    0   4   0   0   0  A
   He5   21   RS @BRE  W(106-97)  0  0  1457   2   5   0   2   2   3   4   5   0   0   0   0   0   2  2  4  6   2  0  2  10   1   1  11  63  52    9    2   0   0   1   1  A
   Hi3   21   RS @BRE  W(106-97)  0  0   218   1   1   1   1   0   0   0   0   0   0   1   1   0   0  0  1  1   2  0  0   2   2   2   9  16   7    4    3   0   0   0   0  A
  Kj10   21   RS @BRE  W(106-97)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ga5   21   RS @BRE  W(106-97)  0  1   941   3   4   3   4   0   0   0   2   0   0   1   2   2   2  0  3  3   0  3  1   6   2   4   0  42  42    5    0   2   1   1   0  A
   Fa7   21   RS @BRE  W(106-97)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ih4   21   RS @BRE  W(106-97)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Dg3   21   RS @BRE  W(106-97)  0  1  2400  11  20   6   9   5  11   7   7   0   0   3   4   3   5  1  3  4   9  2  3  34   8   0   9 106  97   37   14   0   2   1   2  A
   Jc4   21   RS @BRE  W(106-97)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ec2   21   RS @BRE  W(106-97)  0  1  2400  10  14  10  14   0   0   2   2   0   0   8  10   2   4  4  7 11   0  3  1  22  18   0   9 106  97   15    0   2   1   1   0  A
   Ej5   21   RS @BRE  W(106-97)  0  1  2182   2  11   2   8   0   3   2   2   0   0   0   1   2   7  1  0  1  21  3  1   6   0   0   0  90  90   46   34   2   1   0   1  A
   Jg1   21   RS @BRE  W(106-97)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ia2   21   RS @BRE  W(106-97)  0  0  1459   9  12   9  12   0   0   0   0   0   0   7   9   2   3  1  6  7   0  3  0  18  14   4   9  64  55   12    0   3   0   0   0  A
   Ie9   23   RS vCRO L(119-120)  1  1  2446  10  18   7  13   3   5   2   2   0   0   4   8   3   5  0  4  4   1  2  1  25  10   0   4 108 104   23    4   1   1   1   0  A
   He5   23   RS vCRO L(119-120)  1  0   585   0   1   0   1   0   0   3   3   0   0   0   0   0   1  0  0  0   0  1  1   3   0   0   0  36  36    2    0   0   1   0   1  A
   Hi3   23   RS vCRO L(119-120)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
  Kj10   23   RS vCRO L(119-120)  1  0     4   1   1   0   0   1   1   0   0   0   0   0   0   0   0  0  0  0   0  0  0   3   0   0   3   3   0    1    0   0   0   0   0  A
   Ga5   23   RS vCRO L(119-120)  1  1  2182   7  13   7  13   0   0   3   4   1   2   6   9   1   4  5  9 14   1  4  2  17  15   3   2  89  87   17    2   3   1   2   0  A
   Fa7   23   RS vCRO L(119-120)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ih4   23   RS vCRO L(119-120)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Dg3   23   RS vCRO L(119-120)  1  1  2700   9  17   6   9   3   8   7   7   0   0   3   5   3   4  0  6  6  10  3  3  28   8   4  -1 119 120   36   16   0   3   1   2  A
   Jc4   23   RS vCRO L(119-120)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ec2   23   RS vCRO L(119-120)  1  1  1548   3  11   3  11   0   0   0   0   0   0   2   8   1   3  0  8  8   0  2  0   6   4   0  -7  54  61   12    1   2   0   0   0  A
   Ej5   23   RS vCRO L(119-120)  1  1  2700  11  19   8  12   3   7   0   0   0   1   1   4   7   8  2  2  4  22  1  0  25   2   0  -1 119 120   66   47   0   1   0   0  A
   Jg1   23   RS vCRO L(119-120)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ia2   23   RS vCRO L(119-120)  1  0  1335   6   9   6   8   0   1   0   0   0   0   3   4   3   4  1  4  5   0  2  0  12   6   2  -5  67  72    9    0   0   2   0   0  A
   Ie9   26   RS @LAT  L(96-105)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   He5   26   RS @LAT  L(96-105)  0  1  1248   2   6   1   4   1   2   2   2   0   1   1   3   0   1  1  2  3   1  2  1   7   2   2   6  59  53   10    3   1   1   0   1  A
   Hi3   26   RS @LAT  L(96-105)  0  0  1469   4   6   3   4   1   2   0   0   0   0   1   1   2   3  0  3  3   9  0  0   9   2   0  14  67  53   31   25   0   0   0   0  A
  Kj10   26   RS @LAT  L(96-105)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ga5   26   RS @LAT  L(96-105)  0  1  2400   3   6   3   4   0   2   8  13   1   1   2   3   1   1  9 10 19   0  1  6  14   9   4  -9  96 105   12    0   1   0   4   2  A
   Fa7   26   RS @LAT  L(96-105)  0  0  1469  10  17  10  16   0   1   5  10   1   1   9   9   1   7  3  4  7   0  1  5  25  23   4  14  67  53   22    0   0   1   5   0  A
   Ih4   26   RS @LAT  L(96-105)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Dg3   26   RS @LAT  L(96-105)  0  1  1096   3  10   2   5   1   5   2   2   0   0   0   3   2   2  0  1  1   0  1  1   9   2   0 -26  29  55   19    8   0   1   1   0  A
   Jc4   26   RS @LAT  L(96-105)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ec2   26   RS @LAT  L(96-105)  0  1   600   1   5   1   5   0   0   0   0   0   1   0   2   1   3  1  2  3   0  0  0   2   0   0 -14  19  33    5    0   0   0   0   0  A
   Ej5   26   RS @LAT  L(96-105)  0  1   931   2   7   1   6   1   1   2   2   0   1   0   1   1   5  1  0  1   4  1  1   7   0   0 -23  29  52   22   14   0   1   0   1  A
   Jg1   26   RS @LAT  L(96-105)  0  0   987   3   6   3   5   0   1   2   2   0   0   1   2   2   3  0  0  0   2  1  1   8   4   2 -12  37  49   10    3   1   0   1   0  A
   Ia2   26   RS @LAT  L(96-105)  0  0  1800   7  15   7  15   0   0   1   2   1   1   5   9   2   6  2  8 10   0  1  1  15  11   4   5  77  72   16    0   1   0   1   0  A
