Player Game Type Opp.     Result OT St CTime FGM FGA 2PM 2PA 3PM 3PA FTM FTA PBM PBA InM InA 2JM 2JA OR DF TR Ast FC FD Pts InP 2CP +/- TPF TPA Tchs Pass IFC PFC IFD PFD CS
   Gc7    2   RS @LAT  L(99-107)  0  1  2400  11  14  10  11   1   3   1   2   0   0   8   8   2   3  3 12 15   2  2  1  24  17   6  -8  99 107   21    6   1   1   1   0  A
   Cg1    2   RS @LAT  L(99-107)  0  1  1800   5  14   4   9   1   5   0   0   0   0   1   4   3   5  0  3  3   4  0  0  11   2   0  -5  77  82   30   16   0   0   0   0  A
   Ea6    2   RS @LAT  L(99-107)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Dj3    4   RS vLAT  W(114-95)  0  1   959   1   5   0   1   1   4   0   0   0   0   0   0   0   1  2  1  3   5  1  0   3   0   3 -15  27  42   16   11   0   1   0   0  A
   Ge7    4   RS vLAT  W(114-95)  0  1  2289   6   9   5   6   1   3   0   0   1   1   5   5   0   1  3  8 11   0  3  0  13  10   2  17 108  91    9    0   1   2   0   0  A
   Ig2    4   RS vLAT  W(114-95)  0  0  1441   3   5   3   4   0   1   0   0   0   0   2   2   1   2  1  2  3  10  1  0   6   4   0  34  87  53   22   17   1   0   0   0  A
   Ja6    4   RS vLAT  W(114-95)  0  1  2289  11  17  11  17   0   0   0   0   1   1   9  14   2   3  3  7 10   2  0  0  22  18   2  17 108  91   21    4   0   0   0   0  A
   Fa3    4   RS vLAT  W(114-95)  0  0   763   1   2   1   2   0   0   2   2   0   0   1   1   0   1  0  3  3   0  1  1   4   4   0  11  43  32    3    0   1   0   1   0  A
   Hf2    4   RS vLAT  W(114-95)  0  0   111   1   2   0   1   1   1   0   0   0   0   0   0   0   1  0  1  1   0  0  0   3   0   0   2   6   4    2    0   0   0   0   0  A
   Jj3    4   RS vLAT  W(114-95)  0  0  1330  13  22   4   6   9  16   7   7   0   0   0   1   4   5  1  3  4   2  0  3  42   0   9  32  81  49   29    4   0   0   0   3  A
  Ki12    4   RS vLAT  W(114-95)  0  0   111   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   2  0  0   0   0   0   2   6   4    2    2   0   0   0   0  A
   Fd1    4   RS vLAT  W(114-95)  0  0   653   2   5   1   4   1   1   0   0   0   0   1   2   0   2  1  0  1   0  1  0   5   2   0 -11  18  29    5    0   1   0   0   0  A
   Ka7    4   RS vLAT  W(114-95)  0  0   111   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  1  1   0  0  0   0   0   0   2   6   4    0    0   0   0   0   0  A
   Gc7    4   RS vLAT  W(114-95)  0  1   984   5   7   5   6   0   1   2   2   0   0   5   6   0   0  0  3  3   0  3  1  12  12   2  19  53  34    9    1   2   1   1   0  A
   Cg1    4   RS vLAT  W(114-95)  0  1   959   2   8   2   5   0   3   0   0   0   0   1   2   1   3  0  6  6   4  1  0   4   2   2 -15  27  42   15    7   0   1   0   0  A
   Ea6    4   RS vLAT  W(114-95)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
  Ki12    8   RS @KEN   W(99-79)  0  0   175   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  1  1   3  0  0   0   0   0   3   9   6    5    5   0   0   0   0  A
   Fa3    8   RS @KEN   W(99-79)  0  0   175   1   1   1   1   0   0   0   0   0   0   1   1   0   0  0  1  1   0  0  0   2   2   0   3   9   6    1    0   0   0   0   0  A
   Cg1    8   RS @KEN   W(99-79)  0  1  1471   6  10   2   3   4   7   0   0   0   0   1   1   1   2  1  6  7   5  3  0  16   2   2  13  59  46   17    7   0   3   0   0  A
   Jj3    8   RS @KEN   W(99-79)  0  0  1084   3   9   0   4   3   5   0   0   0   0   0   0   0   4  1  3  4   3  1  0   9   0   0   3  43  40   19   10   0   1   0   0  A
   Ka7    8   RS @KEN   W(99-79)  0  0   175   0   2   0   2   0   0   0   0   0   0   0   1   0   1  0  1  1   0  0  0   0   0   0   3   9   6    2    0   0   0   0   0  A
   Gc7    8   RS @KEN   W(99-79)  0  1  2225  10  22  10  21   0   1   5   6   1   1   8  15   2   6  3 12 15   2  2  3  25  19   4  17  90  73   28    3   1   1   2   1  A
   Dj3    8   RS @KEN   W(99-79)  0  1  1895   6  11   4   5   2   6   3   3   0   0   2   2   2   3  0  0  0   7  0  1  17   4   3  18  78  60   27   15   0   0   0   1  A
   Ig2    8   RS @KEN   W(99-79)  0  0   209   3   3   2   2   1   1   0   0   0   0   1   1   1   1  0  0  0   0  0  0   7   2   0   3   9   6    4    1   0   0   0   0  A
   Ge7    8   RS @KEN   W(99-79)  0  1  2225   7  15   6  11   1   4   2   2   1   2   3   6   3   5  5 11 16   0  1  1  17   6   2  17  90  73   16    0   0   1   0   1  A
   Ea6    8   RS @KEN   W(99-79)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Fd1    8   RS @KEN   W(99-79)  0  0   633   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  2  2   1  0  0   0   0   0  10  28  18    1    1   0   0   0   0  A
   Hf2    8   RS @KEN   W(99-79)  0  0   175   0   1   0   1   0   0   0   0   0   0   0   0   0   1  0  1  1   0  0  0   0   0   0   3   9   6    1    0   0   0   0   0  A
   Ja6    8   RS @KEN   W(99-79)  0  1  1558   3   9   3   8   0   1   0   0   0   0   3   6   0   2  1  6  7   0  0  0   6   6   0   7  62  55   11    2   0   0   0   0  A
  Ki12   12   RS vLAT  L(77-107)  0  0   209   0   1   0   0   0   1   0   0   0   0   0   0   0   0  0  0  0   2  0  0   0   0   0  -8   6  14    6    5   0   0   0   0  A
   Fa3   12   RS vLAT  L(77-107)  0  0   578   2   2   2   2   0   0   0   0   1   1   1   1   1   1  1  1  2   0  1  0   4   2   2  -9  20  29    2    0   1   0   0   0  A
   Cg1   12   RS vLAT  L(77-107)  0  1  1834   4  17   3   6   1  11   0   0   0   0   3   4   0   2  1  4  5   6  1  0   9   6   0 -10  58  68   29   12   1   0   0   0  A
   Jj3   12   RS vLAT  L(77-107)  0  0   357   1   4   1   3   0   1   3   3   0   0   0   1   1   2  0  0  0   3  0  1   5   0   0 -12  13  25    9    4   0   0   0   1  A
   Ka7   12   RS vLAT  L(77-107)  0  0   230   1   2   1   2   0   0   0   0   0   0   1   2   0   0  1  0  1   0  0  0   2   2   0 -10   6  16    2    0   0   0   0   0  A
   Gc7   12   RS vLAT  L(77-107)  0  1   683   2   4   2   4   0   0   1   2   0   1   1   3   1   1  2  3  5   0  4  1   5   3   0  -6  22  28    5    0   4   0   1   0  A
   Dj3   12   RS vLAT  L(77-107)  0  1  2191   5  12   3   5   2   7   0   0   0   0   1   2   2   3  2  1  3  10  2  0  12   2   0 -22  71  93   34   22   1   1   0   0  A
   Ig2   12   RS vLAT  L(77-107)  0  0   209   1   1   1   1   0   0   0   0   0   0   0   0   1   1  0  1  1   0  0  0   2   0   0  -8   6  14    2    1   0   0   0   0  A
   Ge7   12   RS vLAT  L(77-107)  0  1  2191   5  11   3   8   2   3   0   0   0   1   2   3   1   5  1  7  8   0  3  0  12   4   0 -22  71  93   11    0   3   0   0   0  A
   Ea6   12   RS vLAT  L(77-107)  0  0   209   1   3   1   3   0   0   0   0   0   0   1   2   0   1  0  0  0   0  0  0   2   2   0  -8   6  14    3    0   0   0   0   0  A
   Fd1   12   RS vLAT  L(77-107)  0  0   909   3  12   1   7   2   5   0   0   0   0   1   4   0   3  1  4  5   0  3  0   8   2   0  -5  29  34   12    0   1   2   0   0  A
   Hf2   12   RS vLAT  L(77-107)  0  0   209   0   1   0   1   0   0   0   0   0   0   0   1   0   0  0  0  0   0  0  0   0   0   0  -8   6  14    1    0   0   0   0   0  A
   Ja6   12   RS vLAT  L(77-107)  0  1  2191   8  13   8  12   0   1   0   0   0   0   8  11   0   1  0  7  7   1  1  0  16  16   2 -22  71  93   17    4   1   0   0   0  A
   Dj3   14   RS @HAR   W(91-78)  0  1  2400   5  12   4   8   1   4   0   0   0   0   1   1   3   7  0  3  3  10  0  0  11   2   7  13  91  78   40   28   0   0   0   0  A
   Ge7   14   RS @HAR   W(91-78)  0  1  1884   4  17   2  11   2   6   4   4   1   3   1   6   1   5  3  2  5   0  1  2  14   4   5  -3  63  66   21    2   0   1   1   1  A
   Ig2   14   RS @HAR   W(91-78)  0  0   600   3   3   2   2   1   1   2   2   0   0   2   2   0   0  0  4  4   1  0  1   9   6   0  12  29  17    7    3   0   0   1   0  A
   Ja6   14   RS @HAR   W(91-78)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Fa3   14   RS @HAR   W(91-78)  0  1  1200   2   8   2   8   0   0   1   2   0   0   1   3   1   5  1  3  4   0  2  1   5   3   2   3  42  39   10    1   2   0   1   0  A
   Hf2   14   RS @HAR   W(91-78)  0  0   154   0   1   0   1   0   0   0   0   0   0   0   1   0   0  0  1  1   0  0  0   0   0   0   2   7   5    1    0   0   0   0   0  A
   Jj3   14   RS @HAR   W(91-78)  0  0   754   5   8   3   5   2   3   0   0   0   0   0   0   3   5  2  1  3   3  0  0  12   0   0  14  36  22   13    5   0   0   0   0  A
  Ki12   14   RS @HAR   W(91-78)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Fd1   14   RS @HAR   W(91-78)  0  0   600   2   4   2   3   0   1   1   3   1   1   1   1   1   2  1  1  2   0  0  1   5   2   2  -2  20  22    5    0   0   0   0   1  A
   Ka7   14   RS @HAR   W(91-78)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Gc7   14   RS @HAR   W(91-78)  0  1  2162   9  18   9  16   0   2   3   4   1   2   9  13   0   3  4 16 20   3  4  2  21  21   4  15  83  68   25    5   3   1   2   0  A
   Cg1   14   RS @HAR   W(91-78)  0  1  1646   3   9   2   5   1   4   1   2   0   0   2   5   0   0  2  6  8   6  2  1   8   4   0  -1  55  56   24   14   1   1   0   1  A
   Ea6   14   RS @HAR   W(91-78)  0  0   600   2   3   2   2   0   1   2   2   0   0   1   1   1   1  1  4  5   1  0  1   6   4   0  12  29  17    5    1   0   0   1   0  A
   Dj3   20   RS vHAR W(112-105)  1  1  1816   3   8   1   3   2   5   0   2   0   0   0   0   1   3  0  1  1   8  4  1   8   0   0  -4  69  73   28   19   0   4   1   0  A
   Ge7   20   RS vHAR W(112-105)  1  1  2700   7  16   4   7   3   9   2   2   1   1   2   3   2   4  2 10 12   1  1  1  19   6   4   7 112 105   18    1   0   1   1   0  A
   Ig2   20   RS vHAR W(112-105)  1  0   801   3   7   2   3   1   4   3   4   0   0   2   2   0   1  0  4  4   2  0  2  10   4   0   5  36  31   14    5   0   0   0   2  A
   Ja6   20   RS vHAR W(112-105)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Fa3   20   RS vHAR W(112-105)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Hf2   20   RS vHAR W(112-105)  1  0    26   0   0   0   0   0   0   1   2   0   0   0   0   0   0  0  0  0   0  0  1   1   0   0   4   4   0    1    0   0   0   0   1  A
   Jj3   20   RS vHAR W(112-105)  1  0   499   1   9   0   6   1   3   0   0   0   0   0   2   0   4  0  1  1   2  0  0   3   0   0   3  19  16   12    3   0   0   0   0  A
  Ki12   20   RS vHAR W(112-105)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Fd1   20   RS vHAR W(112-105)  1  0   874   2   5   2   3   0   2   0   0   0   0   2   2   0   1  0  5  5   0  1  0   4   4   0  12  43  31    5    0   0   1   0   0  A
   Ka7   20   RS vHAR W(112-105)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Gc7   20   RS vHAR W(112-105)  1  1  2700  14  20  14  18   0   2   6   6   0   0  11  12   3   6  2 10 12   1  2  3  34  26   2   7 112 105   25    2   2   0   2   1  A
   Cg1   20   RS vHAR W(112-105)  1  1  2700  12  19   7   9   5  10   0   0   0   0   6   6   1   3  1  7  8   8  2  0  29  12   4   7 112 105   38   19   2   0   0   0  A
   Ea6   20   RS vHAR W(112-105)  1  1  1384   2   5   2   5   0   0   0   0   0   0   1   2   1   3  3  4  7   0  1  0   4   2   0  -6  53  59    5    0   1   0   0   0  A
   Dj3   24   RS @KEN L(114-118)  1  1  1818   4  12   2   4   2   8   0   0   0   0   0   1   2   3  0  0  0   5  1  0  10   0   3 -14  70  84   32   20   0   1   0   0  A
   Ge7   24   RS @KEN L(114-118)  1  1  2700   8  13   7  11   1   2   0   0   2   2   4   7   3   4  3 12 15   0  2  0  17   8   4  -4 114 118   13    0   1   1   0   0  A
   Ig2   24   RS @KEN L(114-118)  1  0   875   5   7   5   6   0   1   3   3   0   0   4   5   1   1  0  3  3   3  0  1  13   8   0  11  44  33   14    6   0   0   0   1  A
   Ja6   24   RS @KEN L(114-118)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Fa3   24   RS @KEN L(114-118)  1  1  2700   6  15   6  15   0   0   1   4   2   3   4   7   2   8  5  9 14   1  1  2  13   9   5  -4 114 118   20    3   1   0   2   0  A
   Hf2   24   RS @KEN L(114-118)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Jj3   24   RS @KEN L(114-118)  1  0  1820   8  20   5  12   3   8   5   6   1   1   4   7   1   5  2  1  3   5  2  2  24   8   2   6  79  73   29    7   0   2   0   2  A
  Ki12   24   RS @KEN L(114-118)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Fd1   24   RS @KEN L(114-118)  1  0    25   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  1  1   0  0  0   0   0   0  -1   0   1    0    0   0   0   0   0  A
   Ka7   24   RS @KEN L(114-118)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Gc7   24   RS @KEN L(114-118)  1  1  2700  12  22  11  20   1   2   9  10   2   3  10  17   1   3  5 11 16   3  2  5  34  29   6  -4 114 118   33    6   2   0   5   0  A
   Cg1   24   RS @KEN L(114-118)  1  1   862   1   5   0   1   1   4   0   0   0   0   0   1   0   0  0  0  0   2  2  0   3   0   3 -10  35  45   10    5   0   2   0   0  A
   Ea6   24   RS @KEN L(114-118)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
